judul,konteks,komen,apakah_komen_utama,dari_komen_utama,emoticon,label
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Memakukan,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",🔥🔥,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",#Barisansakithati😂😂😂😂,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥👏👏👏👏👏,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Cba saja kalo bisa.dan kalo bener bisa  ya itu nama nya firaun😂😂😂😂,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2","Kan calon nya 3 orang,, kalo menang 50 lebih otomastis menang lahh,, KIM plus pilkada di daerah2 patokan Quickcount, ehh Jakarta doank suruh hasil langsung dr KPU😂",TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Kawal KPU yg bs diintervensi oleh kekuasaan.,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",2 orang ga tau mau.. otak isinya kekuasaan,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Anak abah,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Mau nunggu tanggapan dari @mardanialisera  @pk_sejahtera  @syaikhu_ahmad_,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",menyala tempo 🔥,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",wawww cawe cawe ternyata ber episode yah😂,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Sangat merosahkan,TRUE,Tidak ada,FALSE,
